339,6,1.3636
339,7,1.3636
339,8,1.3636
339,9,1.0909
339,11,0.8182
339,16,0.5455
339,19,0.2727
339,21,0.8182
339,22,0.8182
355,5,1.1905
355,11,0.7143
355,12,1.1905
355,16,1.1905
355,19,0.7143
359,4,1.1905
359,5,1.1905
359,11,0.9524
359,13,0.4762
359,16,1.1905
437,0,1.2121
437,4,0.9697
437,6,0.9697
437,11,0.7273
437,15,0.9697
437,19,0.9697
437,22,0.9697
437,26,1.2121
445,0,0.2621
445,1,0.7864
445,2,1.3107
445,3,0.7864
445,4,0.7864
445,5,1.3107
445,6,0.5243
445,7,0.7864
445,8,1.3107
445,9,0.5243
445,10,1.0485
445,11,0.7864
445,12,1.3107
445,13,1.3107
445,14,1.0485
445,15,0.5243
445,16,1.3107
445,17,1.3107
445,18,1.0485
445,19,1.3107
445,20,1.0485
445,21,1.3107
445,22,0.7864
445,23,0.7864
445,24,1.0485
445,25,1.3107
445,26,1.3107
450,0,0.4651
450,3,0.9302
450,5,0.9302
450,11,0.9302
450,12,1.1628
450,13,1.1628
450,19,0.9302
450,21,1.1628
450,22,1.1628
450,25,1.1628
474,0,1.2222
474,1,1.2222
474,2,1.2222
474,3,1.2222
474,4,1.2222
474,5,1.2222
474,6,1.2222
474,7,1.2222
474,8,1.2222
474,13,1.2222
474,14,1.2222
474,16,1.2222
474,17,0.2444
474,18,0.2444
474,19,0.2444
474,20,0.2444
474,21,1.2222
474,22,1.2222
474,23,1.2222
474,24,1.2222
474,25,1.2222
474,26,0.2444
479,0,0.8889
479,5,1.1111
479,7,1.1111
479,11,1.1111
479,16,0.8889
479,17,0.8889
479,19,0.8889
479,22,1.1111
519,2,0.8372
519,3,1.1163
519,5,0.8372
519,6,0.8372
519,11,1.1163
519,13,1.1163
519,16,0.8372
519,17,0.8372
519,22,1.3953
519,23,1.1163
519,24,0.8372
519,25,1.1163
554,0,1.0417
554,4,1.0417
554,8,1.0417
554,11,1.0417
554,16,1.0417
554,19,1.0417
554,22,1.0417
554,23,0.8333
554,24,0.8333
554,25,1.0417
616,2,0.7742
616,4,1.2903
616,5,1.0323
616,6,1.0323
616,7,0.7742
616,22,1.2903
616,33,1.0323
616,36,0.7742
686,0,1.0000
686,2,1.0000
686,3,1.2500
686,4,1.0000
686,5,1.0000
686,11,0.7500
686,13,1.0000
686,21,1.0000
686,22,1.0000
686,24,1.0000
686,25,1.0000
697,5,0.7714
697,7,1.2857
697,9,1.2857
697,10,1.0286
697,14,0.7714
697,16,1.0286
697,17,1.0286
697,20,0.5143
697,25,1.2857
705,0,1.2353
705,1,1.2353
705,2,1.2353
705,3,1.2353
705,4,1.2353
705,5,0.4941
705,7,0.2471
705,8,1.2353
705,9,1.2353
705,10,0.4941
705,11,1.2353
705,12,1.2353
705,13,0.9882
705,14,1.2353
705,19,0.2471
705,20,1.2353
705,22,0.7412
705,23,0.7412
705,24,1.2353
705,25,1.2353
705,26,0.9882
777,1,0.9333
777,5,0.9333
777,6,0.9333
777,7,1.1667
777,8,1.1667
777,13,1.1667
777,16,0.7000
777,17,0.9333
777,18,1.1667
777,19,0.7000
777,20,0.9333
777,21,1.1667
777,25,1.1667
777,26,0.9333
792,0,0.9195
792,1,0.9195
792,2,0.9195
792,3,0.9195
792,4,1.1494
792,5,1.1494
792,6,0.9195
792,7,0.9195
792,8,0.6897
792,12,1.1494
792,13,1.1494
792,16,1.1494
792,17,1.1494
792,18,0.9195
792,19,0.4598
792,20,1.1494
792,21,1.1494
792,22,0.9195
792,25,1.1494
792,26,1.1494
799,0,0.9032
799,4,1.1290
799,5,0.9032
799,11,0.9032
799,16,0.9032
799,22,1.1290
799,25,1.1290
805,0,1.0000
805,1,1.2500
805,2,1.2500
805,3,1.0000
805,4,1.2500
805,5,1.0000
805,7,1.2500
805,8,1.2500
805,10,1.0000
805,11,1.0000
805,12,1.0000
805,15,1.0000
805,17,1.0000
805,18,1.0000
805,19,0.5000
805,20,1.0000
805,21,1.0000
805,22,0.7500
805,23,0.5000
805,24,1.0000
805,25,0.7500
805,26,1.2500
831,0,1.2736
831,1,0.7642
831,2,1.2736
831,3,1.2736
831,4,1.2736
831,5,1.2736
831,6,1.2736
831,7,1.2736
831,8,1.2736
831,9,1.2736
831,10,0.7642
831,11,1.2736
831,12,0.7642
831,13,1.0189
831,14,1.0189
831,15,0.5094
831,16,1.2736
831,17,0.7642
831,18,0.5094
831,19,0.2547
831,20,0.2547
831,21,1.2736
831,22,1.2736
831,23,1.2736
831,24,0.7642
831,25,1.2736
831,26,0.5094
904,0,0.7500
904,4,1.0000
904,7,1.0000
904,14,1.2500
904,22,1.2500
904,23,1.2500
904,25,0.5000
908,0,0.9855
908,1,0.7391
908,2,0.9855
908,3,0.9855
908,4,0.4928
908,7,0.7391
908,10,1.2319
908,11,0.9855
908,12,1.2319
908,13,1.2319
908,14,1.2319
908,18,1.2319
908,19,0.4928
908,21,0.9855
908,22,0.9855
908,25,1.2319
908,26,1.2319
913,0,0.7358
913,3,0.9811
913,4,1.2264
913,5,1.2264
913,8,1.2264
913,11,0.9811
913,13,0.7358
913,19,0.9811
913,21,0.9811
913,22,0.7358
913,23,0.7358
913,25,1.2264
913,26,1.2264
938,2,0.4839
938,4,1.2097
938,5,1.2097
938,8,1.2097
938,16,0.7258
938,17,1.2097
938,18,0.9677
938,19,0.9677
938,20,0.9677
938,21,0.9677
938,22,0.9677
938,23,0.7258
938,24,0.9677
938,25,1.2097
938,26,1.2097
952,0,1.2500
952,3,1.0000
952,5,1.0000
952,8,1.2500
952,11,1.2500
952,12,0.5000
952,21,1.2500
952,22,0.7500
952,23,0.7500
952,25,1.0000
953,2,0.8889
953,3,0.8889
953,4,0.8889
953,5,0.6667
953,6,0.8889
953,7,1.1111
953,9,1.1111
953,12,1.1111
953,13,1.1111
953,14,1.1111
953,18,0.8889
953,21,0.8889
953,22,1.1111
953,23,1.1111
953,24,1.1111
953,25,1.1111
971,3,0.9143
971,4,1.1429
971,5,1.1429
971,8,1.1429
971,16,1.1429
971,19,0.6857
971,23,0.6857
971,25,1.1429
1179,0,0.7857
1179,2,1.3095
1179,3,1.0476
1179,5,1.0476
1179,7,1.0476
1179,13,1.3095
1179,18,1.0476
1179,19,0.2619
1179,22,1.0476
1179,25,1.3095
1179,26,0.7857
1705,0,1.0800
1705,1,1.3500
1705,2,0.8100
1705,3,1.3500
1705,4,1.3500
1705,5,0.2700
1705,6,0.2700
1705,7,0.2700
1705,8,1.3500
1705,9,1.3500
1705,10,0.8100
1705,11,1.0800
1705,12,1.3500
1705,13,1.3500
1705,14,1.3500
1705,15,1.3500
1705,16,1.0800
1705,17,0.5400
1705,18,0.5400
1705,19,0.2700
1705,20,0.8100
1705,21,0.2700
1705,22,1.3500
1705,23,1.3500
1705,24,1.3500
1705,25,1.3500
1705,26,1.3500
1831,0,0.6735
1831,2,1.1224
1831,3,1.1224
1831,7,0.6735
1831,8,1.1224
1831,9,0.8980
1831,14,0.8980
1831,16,1.1224
1831,19,1.1224
1831,23,1.1224
1831,26,1.1224
1913,0,1.0526
1913,3,1.3158
1913,4,1.3158
1913,5,1.3158
1913,8,1.0526
1913,11,0.7895
1913,19,0.5263
1913,21,1.0526
1913,23,0.7895
1913,26,0.7895
