0,2,1
1,6,1
2,1,1
2,6,1
3,1,1
3,2,1
4,5,1
4,6,1
5,5,1
5,6,1
6,5,1
6,6,1
7,0,1
8,0,1
8,5,1
8,6,1
9,0,1
9,6,1
10,0,1
10,6,1
11,1,1
11,2,1
12,1,1
12,3,1
13,0,1
13,1,1
13,3,1
14,6,1
15,0,1
15,4,1
16,5,1
17,0,1
17,4,1
18,0,1
18,4,1
18,6,1
19,4,1
19,6,1
20,0,1
20,4,1
21,6,1
22,1,1
22,2,1
23,2,1
24,2,1
24,3,1
25,6,1
26,0,1
26,4,1
27,0,1
27,4,1
28,1,1
28,2,1
29,3,1
29,6,1
30,1,1
30,2,1
30,5,1
31,0,1
31,3,1
32,0,1
32,4,1
32,6,1
33,2,1
33,6,1
34,0,1
34,3,1
35,1,1
35,5,1
35,6,1
36,1,1
36,2,1
36,5,1
